action_usage_marginal,actions_used_probability_gt_1e_4,behavior_divergence_kl,behavior_relative_return,best_epoch,checkpoint_sha256,collapse_flag_top_share_ge_0p95,component_family,converged,entropy,epochs_run,epsilon_smoothing_used,exact_regret,exact_true_return,experiment_id,fidelity_label,fit_role,full_target_probability_available,horizon_definition,inventory_layer,learned_model_predicted_return,method,method_seed_rank_max,method_seed_rank_min,method_seed_return_std,model_exploitation_gap,normalized_entropy,planner_definition,planner_horizon,policy,policy_entropy_normalized,policy_group,probability_source,profile,rank_within_profile,rare_action_class_count,rare_action_policy_mass,rare_train_action_threshold,retrospective_ehr_policy_value_computed,reward_contract,seed,seed_rank_range,selection_role,support_violation,support_violation_mass,task,terminal_reward_attachment,terminal_reward_occurrences_per_trajectory_max,top_action_share,training_examples,truncated_horizon_bootstrap,validation_objective,validation_objective_name,variant,winner_turnover_across_seeds
,18,,0.024553833345402,,,,dreamer_v3_categorical_rssm,,,,,0.2596250763093378,0.137567960549792,,,,,4_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.452722412329628,dreamer_v3_categorical_rssm_H4_support_plus_uncertainty,66.0,50.0,0.0038326045609552,5.315154451779836,,4_step_categorical_CEM_receding_horizon_first_action,H4,,0.7485560438798408,,,terminal_90d_only,56.0,,,,,,3408,16.0,,0.0,,,,1.0,0.3135960603751137,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,21,,0.0273638907940378,,,,dreamer_v3_categorical_rssm,,,,,0.2568150188607021,0.1403780179984278,,,,,8_step_categorical_CEM_receding_horizon_first_action,component_model_planner,4.934702566803608,dreamer_v3_categorical_rssm_H8_support_only,71.0,19.0,0.0101805108862381,4.79432454880518,,8_step_categorical_CEM_receding_horizon_first_action,H8,,0.7772265771199537,,,terminal_90d_only,29.0,,,,,,3408,52.0,,0.0,,,,1.0,0.3347581579897218,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,21,,0.0276401011739623,,,,dreamer_v3_categorical_rssm,,,,,0.2565388084807776,0.1406542283783523,,,,,8_step_categorical_CEM_receding_horizon_first_action,component_model_planner,4.933403292886006,dreamer_v3_categorical_rssm_H8_support_plus_uncertainty,63.0,12.0,0.0061708687512038,4.792749064507654,,8_step_categorical_CEM_receding_horizon_first_action,H8,,0.7840887646823896,,,terminal_90d_only,28.0,,,,,,3408,51.0,,0.0,,,,1.0,0.3258784218032552,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,14,,0.0266605095037457,,,,gaussian_transition_ensemble,,,,,0.2575184001509942,0.1396746367081357,,,,,one_step_exhaustive_supported_action_search,component_model_planner,5.767839847555125,gaussian_transition_ensemble_H1_support_only,32.0,32.0,0.0,5.62816521084699,,one_step_exhaustive_supported_action_search,H1,,0.7064944494589371,,,terminal_90d_only,32.0,,,,,,3408,0.0,,0.0,,,,1.0,0.3194903987378758,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,13,,0.055515992894527,,,,gaussian_transition_ensemble,,,,,0.2286629167602128,0.168530120098917,,,,,one_step_exhaustive_supported_action_search,component_model_planner,5.767839847555125,gaussian_transition_ensemble_H1_support_plus_uncertainty,3.0,3.0,0.0,5.599309727456208,,one_step_exhaustive_supported_action_search,H1,,0.6735777995641391,,,terminal_90d_only,3.0,,,,,,3408,0.0,,0.0,,,,1.0,0.319730194740285,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,19,,0.0236702853052869,,,,gaussian_transition_ensemble,,,,,0.260508624349453,0.1366844125096769,,,,,4_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.428271446595674,gaussian_transition_ensemble_H4_support_only,58.0,15.0,0.0031257459275126,5.291587034085997,,4_step_categorical_CEM_receding_horizon_first_action,H4,,0.745931320184126,,,terminal_90d_only,58.0,,,,,,3408,43.0,,0.0,,,,1.0,0.3184226750486844,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,18,,0.0234286712757703,,,,gaussian_transition_ensemble,,,,,0.2607502383789696,0.1364427984801603,,,,,4_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.440231396200248,gaussian_transition_ensemble_H4_support_plus_uncertainty,61.0,48.0,0.0014007525761493,5.303788597720088,,4_step_categorical_CEM_receding_horizon_first_action,H4,,0.7424411475735667,,,terminal_90d_only,61.0,,,,,,3408,13.0,,0.0,,,,1.0,0.3116539317810361,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,21,,0.0273638907940378,,,,gaussian_transition_ensemble,,,,,0.2568150188607021,0.1403780179984278,,,,,8_step_categorical_CEM_receding_horizon_first_action,component_model_planner,4.934702566803608,gaussian_transition_ensemble_H8_support_only,71.0,19.0,0.0101805108862381,4.79432454880518,,8_step_categorical_CEM_receding_horizon_first_action,H8,,0.7772265771199537,,,terminal_90d_only,29.0,,,,,,3408,52.0,,0.0,,,,1.0,0.3347581579897218,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,21,,0.0292895922984501,,,,gaussian_transition_ensemble,,,,,0.2548893173562898,0.1423037195028401,,,,,8_step_categorical_CEM_receding_horizon_first_action,component_model_planner,4.913042851128576,gaussian_transition_ensemble_H8_support_plus_uncertainty,67.0,23.0,0.0060045360028443,4.770739131625736,,8_step_categorical_CEM_receding_horizon_first_action,H8,,0.7805997202036808,,,terminal_90d_only,23.0,,,,,,3408,44.0,,0.0,,,,1.0,0.3302248649359145,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,14,,0.0266605095037457,,,,grud_world_model,,,,,0.2575184001509942,0.1396746367081357,,,,,one_step_exhaustive_supported_action_search,component_model_planner,5.767839847555125,grud_world_model_H1_support_only,32.0,32.0,0.0,5.62816521084699,,one_step_exhaustive_supported_action_search,H1,,0.7064944494589371,,,terminal_90d_only,32.0,,,,,,3411,0.0,,0.0,,,,1.0,0.3194903987378758,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,14,,0.016082764642154,,,,grud_world_model,,,,,0.2680961450125859,0.129096891846544,,,,,one_step_exhaustive_supported_action_search,component_model_planner,5.767839847555125,grud_world_model_H1_support_plus_uncertainty,68.0,7.0,0.0102627506650935,5.638742955708581,,one_step_exhaustive_supported_action_search,H1,,0.7094279017219706,,,terminal_90d_only,68.0,,,,,,3411,61.0,,0.0,,,,1.0,0.3194876120960722,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,19,,0.0255554268757561,,,,grud_world_model,,,,,0.2586234827789838,0.1385695540801461,,,,,4_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.32422615011267,grud_world_model_H4_support_only,58.0,15.0,0.0031257459275126,5.1856565960325245,,4_step_categorical_CEM_receding_horizon_first_action,H4,,0.7561489190401728,,,terminal_90d_only,51.0,,,,,,3411,43.0,,0.0,,,,1.0,0.3143116510907541,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,17,,0.0263647375411299,,,,grud_world_model,,,,,0.25781417211361,0.1393788647455199,,,,,4_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.36042021028908,grud_world_model_H4_support_plus_uncertainty,65.0,46.0,0.0041012759412117,5.22104134554356,,4_step_categorical_CEM_receding_horizon_first_action,H4,,0.7455187365591661,,,terminal_90d_only,46.0,,,,,,3411,19.0,,0.0,,,,1.0,0.3143117831300085,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,21,,0.0110035635816704,,,,grud_world_model,,,,,0.2731753460730695,0.1240176907860604,,,,,8_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.0476855526243725,grud_world_model_H8_support_only,71.0,19.0,0.0101805108862381,4.923667861838312,,8_step_categorical_CEM_receding_horizon_first_action,H8,,0.7763347988358442,,,terminal_90d_only,71.0,,,,,,3411,52.0,,0.0,,,,1.0,0.3101630225521359,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,21,,0.0101191846178188,,,,grud_world_model,,,,,0.274059725036921,0.1231333118222088,,,,,8_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.070312829870836,grud_world_model_H8_support_plus_uncertainty,75.0,13.0,0.0112992413350291,4.947179518048627,,8_step_categorical_CEM_receding_horizon_first_action,H8,,0.7768994974905953,,,terminal_90d_only,75.0,,,,,,3411,62.0,,0.0,,,,1.0,0.3099846864476369,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,14,,0.0266605095037457,,,,transformer_world_model,,,,,0.2575184001509942,0.1396746367081357,,,,,one_step_exhaustive_supported_action_search,component_model_planner,5.767839847555125,transformer_world_model_H1_support_only,32.0,32.0,0.0,5.62816521084699,,one_step_exhaustive_supported_action_search,H1,,0.7064944494589371,,,terminal_90d_only,32.0,,,,,,3411,0.0,,0.0,,,,1.0,0.3194903987378758,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,12,,0.0366050096107019,,,,transformer_world_model,,,,,0.247573900044038,0.1496191368150919,,,,,one_step_exhaustive_supported_action_search,component_model_planner,5.767839847555125,transformer_world_model_H1_support_plus_uncertainty,32.0,6.0,0.0094528689043794,5.618220710740033,,one_step_exhaustive_supported_action_search,H1,,0.643124055114083,,,terminal_90d_only,7.0,,,,,,3411,26.0,,0.0,,,,1.0,0.3196997118363379,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,19,,0.0255554268757561,,,,transformer_world_model,,,,,0.2586234827789838,0.1385695540801461,,,,,4_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.32422615011267,transformer_world_model_H4_support_only,51.0,15.0,0.0022886826063363,5.1856565960325245,,4_step_categorical_CEM_receding_horizon_first_action,H4,,0.7561489190401728,,,terminal_90d_only,51.0,,,,,,3411,36.0,,0.0,,,,1.0,0.3143116510907541,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,17,,0.02378310565853,,,,transformer_world_model,,,,,0.2603958039962099,0.13679723286292,,,,,4_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.3009826135087295,transformer_world_model_H4_support_plus_uncertainty,62.0,47.0,0.0025700463087686,5.16418538064581,,4_step_categorical_CEM_receding_horizon_first_action,H4,,0.7479613673486635,,,terminal_90d_only,57.0,,,,,,3411,15.0,,0.0,,,,1.0,0.3133575654912829,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,21,,0.0110035635816704,,,,transformer_world_model,,,,,0.2731753460730695,0.1240176907860604,,,,,8_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.0476855526243725,transformer_world_model_H8_support_only,71.0,14.0,0.0108622984038101,4.923667861838312,,8_step_categorical_CEM_receding_horizon_first_action,H8,,0.7763347988358442,,,terminal_90d_only,71.0,,,,,,3411,57.0,,0.0,,,,1.0,0.3101630225521359,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,22,,0.0155719838455212,,,,transformer_world_model,,,,,0.2686069258092187,0.1285861110499112,,,,,8_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.025868069242648,transformer_world_model_H8_support_plus_uncertainty,70.0,24.0,0.0077180190347137,4.897281958192737,,8_step_categorical_CEM_receding_horizon_first_action,H8,,0.7716540119652574,,,terminal_90d_only,70.0,,,,,,3411,46.0,,0.0,,,,1.0,0.310562468448541,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,14,,0.0266605095037457,,,,dreamer_v3_categorical_rssm,,,,,0.2575184001509942,0.1396746367081357,,,,,one_step_exhaustive_supported_action_search,component_model_planner,5.767839847555125,dreamer_v3_categorical_rssm_H1_support_only,32.0,32.0,0.0,5.62816521084699,,one_step_exhaustive_supported_action_search,H1,,0.7064944494589371,,,terminal_90d_only,32.0,,,,,,3411,0.0,,0.0,,,,1.0,0.3194903987378758,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,12,,0.0366050096107019,,,,dreamer_v3_categorical_rssm,,,,,0.247573900044038,0.1496191368150919,,,,,one_step_exhaustive_supported_action_search,component_model_planner,5.767839847555125,dreamer_v3_categorical_rssm_H1_support_plus_uncertainty,68.0,7.0,0.0118485236569665,5.618220710740033,,one_step_exhaustive_supported_action_search,H1,,0.643124055114083,,,terminal_90d_only,7.0,,,,,,3411,61.0,,0.0,,,,1.0,0.3196997118363379,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,19,,0.0255554268757561,,,,dreamer_v3_categorical_rssm,,,,,0.2586234827789838,0.1385695540801461,,,,,4_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.32422615011267,dreamer_v3_categorical_rssm_H4_support_only,58.0,15.0,0.0031257459275126,5.1856565960325245,,4_step_categorical_CEM_receding_horizon_first_action,H4,,0.7561489190401728,,,terminal_90d_only,51.0,,,,,,3411,43.0,,0.0,,,,1.0,0.3143116510907541,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
,16,,0.0255650517562801,,,,dreamer_v3_categorical_rssm,,,,,0.2586138578984598,0.1385791789606701,,,,,4_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.329099438159059,dreamer_v3_categorical_rssm_H4_support_plus_uncertainty,66.0,50.0,0.0038326045609552,5.190520259198388,,4_step_categorical_CEM_receding_horizon_first_action,H4,,0.7421099071086313,,,terminal_90d_only,50.0,,,,,,3411,16.0,,0.0,,,,1.0,0.3136420492984111,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_plus_uncertainty,0.0
,21,,0.0110035635816704,,,,dreamer_v3_categorical_rssm,,,,,0.2731753460730695,0.1240176907860604,,,,,8_step_categorical_CEM_receding_horizon_first_action,component_model_planner,5.0476855526243725,dreamer_v3_categorical_rssm_H8_support_only,71.0,19.0,0.0101805108862381,4.923667861838312,,8_step_categorical_CEM_receding_horizon_first_action,H8,,0.7763347988358442,,,terminal_90d_only,71.0,,,,,,3411,52.0,,0.0,,,,1.0,0.3101630225521359,,KDD123_v2_expected_terminal_value_1_minus_2_p_death,,,support_only,0.0
